Wahlart;Wahltag;Gebietsart;Gebietsnummer;Gebietsname;UegGebietsart;UegGebietsnummer;Gruppenart;Gruppenname;Gruppenreihenfolge;Stimme;Anzahl;Prozent;VorpAnzahl;VorpProzent;DiffProzent;DiffProzentPkt;Bemerkung
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;SPD;4;1;50736;35,222082;50736;35,222082;0;0;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;SPD;4;2;46846;32,508466;46846;32,508466;0;0;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;FDP;5;1;10322;7,165766;10322;7,165766;0;0;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;FDP;5;2;11638;8,076112;11638;8,076112;0;0;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;GRÜNE;6;1;8163;5,66694;8163;5,66694;0;0;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;GRÜNE;6;2;10147;7,041442;10147;7,041442;0;0;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;Tierschutzpartei;7;1;;;;;;;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;Tierschutzpartei;7;2;2562;1,777883;2562;1,777883;0;0;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;HEIMAT (2021: NPD);8;1;;;;;;;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;HEIMAT (2021: NPD);8;2;889;0,616916;889;0,616916;0;0;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;Die PARTEI;9;1;;;;;;;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;Die PARTEI;9;2;1019;0,707128;1019;0,707128;0;0;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;FREIE WÄHLER;10;1;3531;2,4513;3531;2,4513;0;0;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;FREIE WÄHLER;10;2;2384;1,654361;2384;1,654361;0;0;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;MLPD;11;1;;;;;;;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;MLPD;11;2;65;0,045106;65;0,045106;0;0;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;ÖDP;12;1;;;;;;;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;ÖDP;12;2;195;0,135319;195;0,135319;0;0;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;dieBasis;13;1;2796;1,941047;2796;1,941047;0;0;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;dieBasis;13;2;2610;1,811192;2610;1,811192;0;0;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;DKP;14;1;;;;;;;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;DKP;14;2;109;0,07564;109;0,07564;0;0;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;Die Humanisten;15;1;;;;;;;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;Die Humanisten;15;2;157;0,108949;157;0,108949;0;0;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;PIRATEN;16;1;;;;;;;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;PIRATEN;16;2;624;0,433021;624;0,433021;0;0;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;Team Todenhöfer;17;1;;;;;;;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;Team Todenhöfer;17;2;332;0,230389;332;0,230389;0;0;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;Volt;18;1;;;;;;;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Partei;Volt;18;2;254;0,176262;254;0,176262;0;0;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Einzelbewerber/Wählergruppe;EB: Löwe;19;1;2581;1,791789;2581;1,791789;0;0;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;Einzelbewerber/Wählergruppe;EB: Löwe;19;2;;;;;;;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;System-Gruppe;Übrige;1000;1;;;0;0;;0;
BT;26.09.2021;Wahlkreis;013;Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I;LAND;13;System-Gruppe;Übrige;1000;2;;;0;0;;0;
BT;26.09.2021;Wahlkreis;014;Rostock – Landkreis Rostock II;LAND;13;System-Gruppe;Wahlberechtigte;-4;;222705;;222705;;0;;
BT;26.09.2021;Wahlkreis;014;Rostock – Landkreis Rostock II;LAND;13;System-Gruppe;Wählende;-3;;165329;74,236771;165329;74,236771;0;0;
BT;26.09.2021;Wahlkreis;014;Rostock – Landkreis Rostock II;LAND;13;System-Gruppe;Ungültige;-2;1;2319;1,402658;2319;1,402658;0;0;
BT;26.09.2021;Wahlkreis;014;Rostock – Landkreis Rostock II;LAND;13;System-Gruppe;Ungültige;-2;2;2352;1,422618;2352;1,422618;0;0;
